state,year,quarter,district,registered_users,app_opens
Assam,2020,4,Hailakandi District,52612,811007
Assam,2020,4,Barpeta District,164341,3023683
Assam,2020,4,Goalpara District,83715,1529884
Assam,2020,4,Biswanath District,49320,836646
Assam,2020,4,Jorhat District,108380,1470839
Assam,2021,1,Tinsukia District,134067,2143049
Assam,2021,1,Lakhimpur District,89104,1325230
Assam,2021,1,Kamrup District,147671,2614237
Assam,2021,1,Kokrajhar District,60046,1036755
Assam,2021,1,Karbi Anglong District,58026,956752
Assam,2021,1,Sivasagar District,76308,1075274
Assam,2021,1,Dibrugarh District,158509,2426854
Assam,2021,1,South Salmara Mancachar District,28055,607318
Assam,2021,1,Nagaon District,200243,2994542
Assam,2021,1,Dhubri District,101643,1703849
Assam,2021,1,Golaghat District,98520,1406442
Assam,2021,1,Udalguri District,57387,831716
Assam,2021,1,Majuli District,13653,176811
Assam,2021,1,Sonitpur District,158555,2787968
Assam,2021,1,Hojai District,64551,1015612
Assam,2021,1,Marigaon District,87679,1270339
Assam,2021,1,Chirang District,35753,592778
Assam,2021,1,Cachar District,172056,2636232
Assam,2021,1,Nalbari District,68299,956420
Assam,2021,1,West Karbi Anglong District,12746,194808
Assam,2021,1,Dhemaji District,68744,1087691
Assam,2021,1,Karimganj District,89969,1410799
Assam,2021,1,Bongaigaon District,80711,1460791
Assam,2021,1,Dima Hasao District,24303,430143
Assam,2021,1,Baksa District,74652,1191235
Assam,2021,1,Charaideo District,40563,604727
Assam,2021,1,Darrang District,71026,1138633
Assam,2021,1,Kamrup Metropolitan District,589688,11775050
Assam,2021,1,Hailakandi District,57052,926680
Assam,2021,1,Barpeta District,177789,3597728
Assam,2021,1,Goalpara District,91082,1791107
Assam,2021,1,Biswanath District,53382,909069
Assam,2021,1,Jorhat District,116616,1675725
Assam,2021,2,Tinsukia District,144571,6040471
Assam,2021,2,Lakhimpur District,96165,4453376
Assam,2021,2,Kamrup District,159018,4519000
Assam,2021,2,Kokrajhar District,65062,2506976
Assam,2021,2,Karbi Anglong District,62752,2453415
Assam,2021,2,Sivasagar District,82266,1990635
Assam,2021,2,Dibrugarh District,170604,5005943
Assam,2021,2,South Salmara Mancachar District,30377,1109538
Assam,2021,2,Nagaon District,215750,4792054
Assam,2021,2,Dhubri District,109873,3218064
Assam,2021,2,Golaghat District,106454,3724195
Assam,2021,2,Udalguri District,62273,3070414
Assam,2021,2,Majuli District,14758,588818
Assam,2021,2,Sonitpur District,170519,4854061
Assam,2021,2,Hojai District,69441,2391622
Assam,2021,2,Marigaon District,94605,2380734
Assam,2021,2,Chirang District,38690,2437016
Assam,2021,2,Cachar District,185350,3369557
Assam,2021,2,Nalbari District,73631,1920860
Assam,2021,2,West Karbi Anglong District,13811,851063
Assam,2021,2,Dhemaji District,74111,2895465
Assam,2021,2,Karimganj District,97106,2365477
Assam,2021,2,Bongaigaon District,86972,2874996
Assam,2021,2,Dima Hasao District,26183,1080139
Assam,2021,2,Baksa District,80839,3052533
Assam,2021,2,Charaideo District,43764,1920960
Assam,2021,2,Darrang District,76790,2740857
Assam,2021,2,Kamrup Metropolitan District,630676,7599247
Assam,2021,2,Hailakandi District,61575,1536439
Assam,2021,2,Barpeta District,191700,5672255
Assam,2021,2,Goalpara District,98459,3288085
Assam,2021,2,Biswanath District,57664,2749171
Assam,2021,2,Jorhat District,125247,2550454
Assam,2021,3,Tinsukia District,156657,7972511
Assam,2021,3,Lakhimpur District,104585,5715864
Assam,2021,3,Kamrup District,172652,6027040
Assam,2021,3,Kokrajhar District,71086,3533843
Assam,2021,3,Karbi Anglong District,68242,3232899
Assam,2021,3,Sivasagar District,89129,2391302
Assam,2021,3,Dibrugarh District,184280,6497593
Assam,2021,3,South Salmara Mancachar District,33080,1313938
Assam,2021,3,Nagaon District,233909,6279942
Assam,2021,3,Dhubri District,119554,4251017
Assam,2021,3,Golaghat District,115666,4870071
Assam,2021,3,Udalguri District,68048,4295164
Assam,2021,3,Majuli District,16073,735694
Assam,2021,3,Sonitpur District,184448,6272172
Assam,2021,3,Hojai District,75318,3271673
Assam,2021,3,Marigaon District,102617,3259608
Assam,2021,3,Chirang District,42198,3662908
Assam,2021,3,Cachar District,200721,4477178
Assam,2021,3,Nalbari District,79951,2543151
Assam,2021,3,West Karbi Anglong District,15112,1125289
Assam,2021,3,Dhemaji District,80553,3662523
Assam,2021,3,Karimganj District,105371,3339273
Assam,2021,3,Bongaigaon District,94320,3627538
Assam,2021,3,Dima Hasao District,28350,1562973
Assam,2021,3,Baksa District,88112,4106577
Assam,2021,3,Charaideo District,47576,2507021
Assam,2021,3,Darrang District,83547,3725044
Assam,2021,3,Kamrup Metropolitan District,677223,10475091
Assam,2021,3,Hailakandi District,66975,2030120
Assam,2021,3,Barpeta District,207997,7386911
Assam,2021,3,Goalpara District,107173,4401050
Assam,2021,3,Biswanath District,62778,3494701
Assam,2021,3,Jorhat District,135179,3240952
Assam,2021,4,Tinsukia District,168240,4571817
Assam,2021,4,Lakhimpur District,112578,3052330
Assam,2021,4,Kamrup District,185421,6175246
Assam,2021,4,Kokrajhar District,76692,2507680
Assam,2021,4,Karbi Anglong District,73615,2344797
Assam,2021,4,Sivasagar District,95808,2321592
Assam,2021,4,Dibrugarh District,197521,5149894
Assam,2021,4,South Salmara Mancachar District,35734,1369487
Assam,2021,4,Nagaon District,251340,7349395
Assam,2021,4,Dhubri District,128621,4376764
Assam,2021,4,Golaghat District,124410,3059708
Assam,2021,4,Udalguri District,73549,2143715
Assam,2021,4,Majuli District,17302,400595
Assam,2021,4,Sonitpur District,198091,6507485
Assam,2021,4,Hojai District,80848,2587455
Assam,2021,4,Marigaon District,110380,3467049
Assam,2021,4,Chirang District,45723,1482160
Assam,2021,4,Cachar District,215876,6312757
Assam,2021,4,Nalbari District,85746,2222971
Assam,2021,4,West Karbi Anglong District,16379,459225
Assam,2021,4,Dhemaji District,86582,2586474
Assam,2021,4,Karimganj District,113394,3395241
Assam,2021,4,Bongaigaon District,101421,3376217
Assam,2021,4,Dima Hasao District,30548,964041
Assam,2021,4,Baksa District,95091,2947731
Assam,2021,4,Charaideo District,51160,1340763
Assam,2021,4,Darrang District,89928,3464853
Assam,2021,4,Kamrup Metropolitan District,723960,23330640
Assam,2021,4,Hailakandi District,72136,2445266
Assam,2021,4,Barpeta District,223375,9310490
Assam,2021,4,Goalpara District,115431,3942659
Assam,2021,4,Biswanath District,67580,2054065
Assam,2021,4,Jorhat District,145111,3579873
Assam,2022,1,Tinsukia District,179301,20168560
Assam,2022,1,Lakhimpur District,120220,15015691
Assam,2022,1,Kamrup District,198189,11459793
Assam,2022,1,Kokrajhar District,82364,8229125
Assam,2022,1,Karbi Anglong District,78533,9256671
Assam,2022,1,Sivasagar District,102281,5349801
Assam,2022,1,Dibrugarh District,210525,15363717
Assam,2022,1,South Salmara Mancachar District,38302,1898232
Assam,2022,1,Nagaon District,268636,11824798
Assam,2022,1,Dhubri District,137698,6835888
Assam,2022,1,Golaghat District,133110,12987090
Assam,2022,1,Udalguri District,78818,11725654
Assam,2022,1,Majuli District,18571,2645019
Assam,2022,1,Sonitpur District,211236,14366935
Assam,2022,1,Hojai District,86278,8113783
Assam,2022,1,Marigaon District,118114,5848484
Assam,2022,1,Chirang District,49100,7852843
Assam,2022,1,Cachar District,230089,8410193
Assam,2022,1,Nalbari District,91599,5171677
Assam,2022,1,West Karbi Anglong District,17520,3151993
Assam,2022,1,Dhemaji District,92508,9664135
Assam,2022,1,Karimganj District,121183,7177971
Assam,2022,1,Bongaigaon District,108394,6969226
Assam,2022,1,Dima Hasao District,32525,4510020
Assam,2022,1,Baksa District,101877,10310341
Assam,2022,1,Charaideo District,54795,6254195
Assam,2022,1,Darrang District,96249,7704843
Assam,2022,1,Kamrup Metropolitan District,767859,6949354
Assam,2022,1,Hailakandi District,77112,4118477
Assam,2022,1,Barpeta District,238871,10253994
Assam,2022,1,Goalpara District,123781,7889994
Assam,2022,1,Biswanath District,72362,7739432
Assam,2022,1,Jorhat District,154589,6424524
Assam,2022,2,Tinsukia District,189633,24952767
Assam,2022,2,Lakhimpur District,127316,18753294
Assam,2022,2,Kamrup District,210048,14467070
Assam,2022,2,Kokrajhar District,87353,10074207
Assam,2022,2,Karbi Anglong District,83178,10826701
Assam,2022,2,Sivasagar District,108296,6750232
Assam,2022,2,Dibrugarh District,222494,18395761
Assam,2022,2,South Salmara Mancachar District,40714,2233450
Assam,2022,2,Nagaon District,284558,12455248
Assam,2022,2,Dhubri District,146304,9092346
Assam,2022,2,Golaghat District,140961,16364819
Assam,2022,2,Udalguri District,83629,14945821
Assam,2022,2,Majuli District,19678,3033439
Assam,2022,2,Sonitpur District,223514,16534514
Assam,2022,2,Hojai District,91289,10527736
Assam,2022,2,Marigaon District,125094,7396715
Assam,2022,2,Chirang District,52054,10714348
Assam,2022,2,Cachar District,243727,8364258
Assam,2022,2,Nalbari District,96855,6448258
Assam,2022,2,West Karbi Anglong District,18603,4005474
Assam,2022,2,Dhemaji District,97885,12335239
Assam,2022,2,Karimganj District,128589,8450117
Assam,2022,2,Bongaigaon District,114947,8688653
Assam,2022,2,Dima Hasao District,34416,4804116
Assam,2022,2,Baksa District,108093,12311677
Assam,2022,2,Charaideo District,58046,8651839
Assam,2022,2,Darrang District,102100,9668329
Assam,2022,2,Kamrup Metropolitan District,810057,6849699
Assam,2022,2,Hailakandi District,81807,4370640
Assam,2022,2,Barpeta District,253194,11738056
Assam,2022,2,Goalpara District,131350,8334994
Assam,2022,2,Biswanath District,76698,9502503
Assam,2022,2,Jorhat District,163307,7886769
Assam,2022,3,Tinsukia District,199942,29277292
Assam,2022,3,Lakhimpur District,134167,21009628
Assam,2022,3,Kamrup District,221721,17825113
Assam,2022,3,Kokrajhar District,92019,12322852
Assam,2022,3,Karbi Anglong District,87673,13894716
Assam,2022,3,Sivasagar District,114163,7826176
Assam,2022,3,Dibrugarh District,234149,23974651
Assam,2022,3,South Salmara Mancachar District,43159,2606041
Assam,2022,3,Nagaon District,300653,16159981
Assam,2022,3,Dhubri District,154896,12516285
Assam,2022,3,Golaghat District,148419,20170917
Assam,2022,3,Udalguri District,87984,17883415
Assam,2022,3,Majuli District,20640,3375101
Assam,2022,3,Sonitpur District,235752,20172502
Assam,2022,3,Hojai District,96394,12294216
Assam,2022,3,Marigaon District,131985,8112239
Assam,2022,3,Chirang District,55020,12567113
Assam,2022,3,Cachar District,257370,11770680
Assam,2022,3,Nalbari District,102232,8684415
Assam,2022,3,West Karbi Anglong District,19543,4377609
Assam,2022,3,Dhemaji District,103193,13855931
Assam,2022,3,Karimganj District,135721,9580499
Assam,2022,3,Bongaigaon District,121477,10130192
Assam,2022,3,Dima Hasao District,36162,5936531
Assam,2022,3,Baksa District,113700,15925684
Assam,2022,3,Charaideo District,61141,9596987
Assam,2022,3,Darrang District,107920,11849039
Assam,2022,3,Kamrup Metropolitan District,854019,8071434
Assam,2022,3,Hailakandi District,86454,5088713
Assam,2022,3,Barpeta District,267667,12753203
Assam,2022,3,Goalpara District,138786,10801509
Assam,2022,3,Biswanath District,80965,11000845
Assam,2022,3,Jorhat District,171824,9349198
Assam,2022,4,Tinsukia District,209247,8688971
Assam,2022,4,Lakhimpur District,139753,6388636
Assam,2022,4,Kamrup District,231849,11925388
Assam,2022,4,Kokrajhar District,95812,4612537
Assam,2022,4,Karbi Anglong District,91420,4792698
Assam,2022,4,Sivasagar District,118956,4937903
Assam,2022,4,Dibrugarh District,244755,9691098
Assam,2022,4,South Salmara Mancachar District,45335,2537488
Assam,2022,4,Nagaon District,314901,14572115
Assam,2022,4,Dhubri District,162126,8948191
Assam,2022,4,Golaghat District,154556,6462185
Assam,2022,4,Udalguri District,91414,4463261
Assam,2022,4,Majuli District,21428,882103
Assam,2022,4,Sonitpur District,246327,12282291
Assam,2022,4,Hojai District,101076,5126769
Assam,2022,4,Marigaon District,138147,6304091
Assam,2022,4,Chirang District,57336,2868861
Assam,2022,4,Cachar District,269556,12466379
Assam,2022,4,Nalbari District,106762,4782164
Assam,2022,4,West Karbi Anglong District,20258,991480
Assam,2022,4,Dhemaji District,107602,5325778
Assam,2022,4,Karimganj District,141959,6787339
Assam,2022,4,Bongaigaon District,127238,6467548
Assam,2022,4,Dima Hasao District,37773,1908040
Assam,2022,4,Baksa District,118160,5908860
Assam,2022,4,Charaideo District,63748,2668891
Assam,2022,4,Darrang District,112770,6468559
Assam,2022,4,Kamrup Metropolitan District,897245,40938571
Assam,2022,4,Hailakandi District,90713,4724399
Assam,2022,4,Barpeta District,280479,15643110
Assam,2022,4,Goalpara District,145213,7184842
Assam,2022,4,Biswanath District,84425,4159326
Assam,2022,4,Jorhat District,179437,6871285
Assam,2023,1,Tinsukia District,219077,40115013
Assam,2023,1,Lakhimpur District,146560,30457042
Assam,2023,1,Kamrup District,242982,26113435
Assam,2023,1,Kokrajhar District,100303,19872351
Assam,2023,1,Karbi Anglong District,95739,19148924
Assam,2023,1,Sivasagar District,124732,10615221
Assam,2023,1,Dibrugarh District,256050,30073892
Assam,2023,1,South Salmara Mancachar District,47683,6127028
Assam,2023,1,Nagaon District,330283,20574666
Assam,2023,1,Dhubri District,170279,18132442
Assam,2023,1,Golaghat District,161948,26574993
Assam,2023,1,Udalguri District,95812,23871398
Assam,2023,1,Majuli District,22458,5992451
Assam,2023,1,Sonitpur District,258067,30546943
Assam,2023,1,Hojai District,105945,13898317
Assam,2023,1,Marigaon District,144934,10945875
Assam,2023,1,Chirang District,60134,19619538
Assam,2023,1,Cachar District,282643,19883444
Assam,2023,1,Nalbari District,111929,12159155
Assam,2023,1,West Karbi Anglong District,21265,6408483
Assam,2023,1,Dhemaji District,112754,19705203
Assam,2023,1,Karimganj District,148828,15817111
Assam,2023,1,Bongaigaon District,133489,13993373
Assam,2023,1,Dima Hasao District,39528,9959440
Assam,2023,1,Baksa District,124070,25692141
Assam,2023,1,Charaideo District,66846,14369720
Assam,2023,1,Darrang District,118372,18138646
Assam,2023,1,Kamrup Metropolitan District,938802,9200094
Assam,2023,1,Hailakandi District,95220,8693542
Assam,2023,1,Barpeta District,294210,20512705
Assam,2023,1,Goalpara District,152321,14570317
Assam,2023,1,Biswanath District,88588,15699577
Assam,2023,1,Jorhat District,187799,12693841
Assam,2023,2,Tinsukia District,228972,44603291
Assam,2023,2,Lakhimpur District,153714,33915476
Assam,2023,2,Kamrup District,254290,30922758
Assam,2023,2,Kokrajhar District,105192,21194562
Assam,2023,2,Karbi Anglong District,100241,18126872
Assam,2023,2,Sivasagar District,130487,12983443
Assam,2023,2,Dibrugarh District,267326,27003545
Assam,2023,2,South Salmara Mancachar District,50054,7390206
Assam,2023,2,Nagaon District,345756,23821016
Assam,2023,2,Dhubri District,178594,20746998
Assam,2023,2,Golaghat District,169790,31887534
Assam,2023,2,Udalguri District,100715,24946523
Assam,2023,2,Majuli District,23562,5911513
Assam,2023,2,Sonitpur District,269578,27748524
Assam,2023,2,Hojai District,110816,16385311
Assam,2023,2,Marigaon District,151771,14419082
Assam,2023,2,Chirang District,63080,20252008
Assam,2023,2,Cachar District,295315,22642668
Assam,2023,2,Nalbari District,117138,14827382
Assam,2023,2,West Karbi Anglong District,22322,8178211
Assam,2023,2,Dhemaji District,118120,18644431
Assam,2023,2,Karimganj District,155758,14770232
Assam,2023,2,Bongaigaon District,139630,15436337
Assam,2023,2,Dima Hasao District,41378,9768270
Assam,2023,2,Baksa District,130264,26633419
Assam,2023,2,Charaideo District,70025,19494149
Assam,2023,2,Darrang District,124149,23891152
Assam,2023,2,Kamrup Metropolitan District,975409,10291917
Assam,2023,2,Hailakandi District,99676,12253103
Assam,2023,2,Barpeta District,307888,24119497
Assam,2023,2,Goalpara District,159697,17263931
Assam,2023,2,Biswanath District,92859,19143829
Assam,2023,2,Jorhat District,196116,17452483
Assam,2023,3,Tinsukia District,239058,51022057
Assam,2023,3,Lakhimpur District,160471,45985004
Assam,2023,3,Kamrup District,265357,38346090
Assam,2023,3,Kokrajhar District,110080,35992196
Assam,2023,3,Karbi Anglong District,104784,34498189
Assam,2023,3,Sivasagar District,136241,13086792
Assam,2023,3,Dibrugarh District,278740,52247851
Assam,2023,3,South Salmara Mancachar District,52380,10212674
Assam,2023,3,Nagaon District,360999,37811403
Assam,2023,3,Dhubri District,186435,32844357
Assam,2023,3,Golaghat District,177250,41449634
Assam,2023,3,Udalguri District,105214,32082491
Assam,2023,3,Majuli District,24611,5257124
Assam,2023,3,Sonitpur District,281112,45875124
Assam,2023,3,Hojai District,115657,25287556
Assam,2023,3,Marigaon District,158451,24814112
Assam,2023,3,Chirang District,65998,30789237
Assam,2023,3,Cachar District,308182,23961554
Assam,2023,3,Nalbari District,122081,20513320
Assam,2023,3,West Karbi Anglong District,23398,13519596
Assam,2023,3,Dhemaji District,123363,28025817
Assam,2023,3,Karimganj District,162640,26785202
Assam,2023,3,Bongaigaon District,145804,21295658
Assam,2023,3,Dima Hasao District,43160,13892143
Assam,2023,3,Baksa District,136080,38631709
Assam,2023,3,Charaideo District,73222,23549167
Assam,2023,3,Darrang District,129710,41955515
Assam,2023,3,Kamrup Metropolitan District,1014178,12110048
Assam,2023,3,Hailakandi District,104063,17547081
Assam,2023,3,Barpeta District,321557,35656605
Assam,2023,3,Goalpara District,167049,35859977
Assam,2023,3,Biswanath District,96868,31732430
Assam,2023,3,Jorhat District,204393,20212200
Assam,2023,4,Tinsukia District,248429,17947350
Assam,2023,4,Lakhimpur District,167096,15794802
Assam,2023,4,Kamrup District,276067,25845292
Assam,2023,4,Kokrajhar District,114440,13750462
Assam,2023,4,Karbi Anglong District,108934,11762810
Assam,2023,4,Sivasagar District,141853,11632384
Assam,2023,4,Dibrugarh District,289409,19181994
Assam,2023,4,South Salmara Mancachar District,54609,13855399
Assam,2023,4,Nagaon District,375835,39881315
Assam,2023,4,Dhubri District,193881,26044285
Assam,2023,4,Golaghat District,184416,15461014
Assam,2023,4,Udalguri District,109420,12236271
Assam,2023,4,Majuli District,25684,1686462
Assam,2023,4,Sonitpur District,291996,27175802
Assam,2023,4,Hojai District,120199,11056902
Assam,2023,4,Marigaon District,165177,16104820
Assam,2023,4,Chirang District,68633,8450267
Assam,2023,4,Cachar District,320070,28050880
Assam,2023,4,Nalbari District,126977,11327199
Assam,2023,4,West Karbi Anglong District,24422,2733988
Assam,2023,4,Dhemaji District,128232,12131639
Assam,2023,4,Karimganj District,169249,15295556
Assam,2023,4,Bongaigaon District,151750,13164085
Assam,2023,4,Dima Hasao District,44886,3858547
